timestamp,estacao_id,bioma,latitude,longitude,temperatura_c,umidade_ar_pct,pressao_hpa,umidade_solo_pct,fumaca_ppm,indice_uv
2024-10-08T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,34.6,49.3,1012.7,27.7,147.0,6.3
2024-10-08T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,34.2,49.6,1013.4,34.6,386.0,9.1
2024-10-08T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.0,53.8,1011.5,35.2,159.0,3.5
2024-10-08T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,29.4,55.7,1014.8,34.8,664.0,0.8
2024-10-08T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.2,61.6,1013.0,31.8,170.0,1.7
2024-10-09T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.6,54.3,1023.1,18.9,180.0,1.3
2024-10-09T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,27.6,55.8,1010.2,23.1,157.0,0.0
2024-10-09T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,31.8,47.4,1011.6,26.8,163.0,0.0
2024-10-09T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,34.1,46.8,1002.1,33.9,190.0,5.1
2024-10-09T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,34.8,46.0,1016.7,28.1,167.0,8.8
2024-10-09T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,36.2,39.2,1017.8,33.4,186.0,6.4
2024-10-09T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.6,49.9,1009.6,25.2,176.0,0.0
2024-10-09T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,27.5,57.4,1012.7,19.6,163.0,1.9
2024-10-10T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,28.3,49.6,1015.5,26.0,521.0,0.2
2024-10-10T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,28.9,54.3,1010.0,30.6,182.0,0.4
2024-10-10T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,31.8,48.9,1011.2,23.4,168.0,0.0
2024-10-10T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,34.4,45.9,1010.1,24.2,176.0,5.9
2024-10-10T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,36.4,41.6,1019.3,33.5,185.0,7.4
2024-10-10T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,34.1,46.7,1011.7,27.8,156.0,4.8
2024-10-10T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.9,46.6,1015.4,25.8,707.0,0.0
2024-10-10T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.3,53.2,1007.7,34.0,169.0,0.9
2024-10-11T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.1,51.2,1014.1,24.9,161.0,0.0
2024-10-11T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,24.7,54.1,1020.1,24.0,144.0,1.2
2024-10-11T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,29.1,53.1,1012.1,29.2,889.0,0.0
2024-10-11T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.9,43.1,1018.7,30.3,157.0,5.6
2024-10-11T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,34.5,38.9,1018.8,26.7,171.0,8.0
2024-10-11T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.8,43.9,1012.1,27.6,184.0,5.0
2024-10-11T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.5,49.6,1015.9,26.6,661.0,0.6
2024-10-11T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.4,46.7,1009.8,26.5,542.0,0.5
2024-10-12T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.1,49.6,1005.9,20.8,157.0,0.0
2024-10-12T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.4,44.3,1012.1,22.1,540.0,0.0
2024-10-12T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,25.0,43.4,1017.6,18.7,157.0,0.3
2024-10-12T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,28.8,35.6,1013.9,29.6,553.0,5.1
2024-10-12T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.0,46.2,1016.0,21.7,171.0,7.5
2024-10-12T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.5,44.2,1000.1,13.2,508.0,6.2
2024-10-12T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,27.9,47.1,1015.0,24.1,160.0,0.8
2024-10-12T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,22.4,48.1,1011.8,18.3,542.0,0.0
2024-10-13T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.6,52.0,1010.8,23.2,181.0,0.6
2024-10-13T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,25.3,50.1,1011.6,21.3,398.0,0.0
2024-10-13T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.4,42.1,1008.5,21.1,150.0,0.0
2024-10-13T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,33.2,44.7,1012.7,19.8,906.0,5.2
2024-10-13T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,33.4,38.0,1020.3,26.9,169.0,8.0
2024-10-13T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.2,43.3,1010.4,24.5,167.0,6.4
2024-10-13T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,29.1,43.0,1012.3,18.0,349.0,0.0
2024-10-13T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,25.7,47.3,1011.0,25.1,172.0,0.6
2024-10-14T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,20.0,53.8,1011.3,20.9,410.0,0.0
2024-10-14T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,21.8,54.8,1014.4,20.7,165.0,0.0
2024-10-14T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,25.8,48.7,1014.6,26.0,159.0,0.0
2024-10-14T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,29.6,49.8,1020.9,28.5,407.0,6.3
2024-10-14T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.3,43.7,1012.8,22.3,171.0,6.7
2024-10-14T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.1,47.7,1018.2,26.0,181.0,6.0
2024-10-14T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,24.6,47.9,1018.9,23.3,157.0,1.6
2024-10-14T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,20.6,55.8,1014.6,17.6,165.0,0.0
2024-10-15T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,21.4,60.5,1009.5,28.5,160.0,1.6
2024-10-15T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,20.9,60.0,1016.3,26.6,502.0,0.0
2024-10-15T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.4,59.3,1016.5,17.4,161.0,0.0
2024-10-15T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,28.9,57.1,1009.8,22.5,165.0,4.9
2024-10-15T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.4,54.8,1016.5,33.6,164.0,7.8
2024-10-15T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,30.8,51.8,1007.7,22.7,730.0,6.2
2024-10-15T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,25.6,59.6,1008.8,27.1,155.0,1.0
2024-10-15T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.0,65.9,1006.7,29.1,152.0,0.0
2024-10-16T00:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,23.1,61.7,1001.7,25.4,653.0,0.0
2024-10-16T03:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,26.1,60.1,1013.6,23.0,558.0,0.0
2024-10-16T06:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,29.7,60.0,1011.1,31.0,162.0,1.5
2024-10-16T09:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,33.1,54.8,1006.8,25.3,188.0,3.3
2024-10-16T12:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,33.5,47.8,1016.7,24.6,553.0,7.1
2024-10-16T15:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,32.6,58.1,1016.6,24.3,180.0,5.8
2024-10-16T18:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,28.2,52.3,1011.0,21.5,173.0,1.7
2024-10-16T21:00:00,ESP32-AMZ-02,Amazonia,-3.1,-60.02,25.4,62.5,1018.7,24.6,173.0,1.9
2024-07-19T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,27.1,45.7,1012.0,26.6,158.0,0.8
2024-07-19T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,30.4,44.8,1013.3,24.9,166.0,0.0
2024-07-19T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.7,42.3,1009.6,20.9,154.0,1.9
2024-07-19T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,36.8,35.4,1010.8,24.4,167.0,6.5
2024-07-19T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,36.8,35.6,1005.2,31.3,528.0,8.0
2024-07-19T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,35.8,38.8,1012.4,26.4,179.0,6.8
2024-07-19T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.4,35.9,1010.7,30.9,162.0,0.0
2024-07-19T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,27.5,43.3,1009.9,21.7,696.0,0.0
2024-07-20T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,22.5,49.1,1010.5,25.2,146.0,0.0
2024-07-20T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,25.3,42.7,1012.9,24.6,615.0,0.0
2024-07-20T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,26.8,35.6,1015.4,26.2,146.0,1.4
2024-07-20T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.5,39.1,1010.4,27.5,135.0,5.8
2024-07-20T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.1,37.4,1007.3,32.1,150.0,8.1
2024-07-20T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,29.6,33.6,1017.3,25.2,157.0,4.8
2024-07-20T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,27.1,42.8,1010.3,23.7,153.0,0.2
2024-07-20T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,24.8,49.3,1007.4,23.5,144.0,0.0
2024-07-21T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,24.9,36.3,1009.7,22.6,853.0,0.0
2024-07-21T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,25.2,39.4,1006.9,18.8,180.0,0.0
2024-07-21T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,29.6,29.6,1011.5,20.7,178.0,2.0
2024-07-21T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,34.4,27.6,1007.2,16.8,175.0,7.3
2024-07-21T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,34.3,31.0,1019.4,15.2,165.0,8.9
2024-07-21T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,32.5,30.6,1014.7,21.8,164.0,5.0
2024-07-21T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,28.6,33.3,1010.5,18.8,177.0,1.8
2024-07-21T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,27.7,41.0,1016.3,29.6,176.0,0.0
2024-07-22T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,25.8,45.3,1017.5,22.6,161.0,0.2
2024-07-22T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,28.7,50.5,1008.6,29.0,630.0,0.0
2024-07-22T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,32.3,47.2,1005.7,16.2,162.0,0.0
2024-07-22T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,34.0,43.9,1020.3,28.8,140.0,7.5
2024-07-22T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,35.4,38.7,1013.2,23.3,156.0,6.6
2024-07-22T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.5,39.4,1017.0,25.6,156.0,6.5
2024-07-22T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.3,51.2,1018.1,24.7,148.0,0.9
2024-07-22T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,26.4,53.5,1011.4,28.2,156.0,0.0
2024-07-23T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,24.3,51.0,1010.4,25.8,172.0,0.4
2024-07-23T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,24.0,37.9,1013.1,12.5,154.0,2.6
2024-07-23T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,27.4,42.6,1014.2,22.2,162.0,0.0
2024-07-23T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,30.2,34.1,1014.7,23.4,173.0,6.3
2024-07-23T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,32.4,36.3,1013.4,27.3,168.0,7.5
2024-07-23T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,30.7,40.5,1007.6,25.6,659.0,4.1
2024-07-23T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,27.9,37.8,1009.3,24.1,160.0,0.0
2024-07-23T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,21.9,39.1,1008.8,32.6,177.0,0.0
2024-07-24T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,28.9,26.8,1017.8,9.4,183.0,0.0
2024-07-24T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,34.1,34.9,1010.8,11.0,176.0,0.0
2024-07-24T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.9,31.3,1016.8,14.6,203.0,0.8
2024-07-24T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,37.4,27.4,1008.7,16.8,183.0,4.8
2024-07-24T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,39.6,31.2,1019.3,10.0,166.0,8.9
2024-07-24T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,39.0,24.7,1012.8,17.4,195.0,4.8
2024-07-24T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,35.1,36.5,1010.8,19.1,199.0,0.2
2024-07-24T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.8,31.5,1020.5,15.8,164.0,0.0
2024-07-25T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,27.4,34.2,1019.5,8.1,182.0,0.0
2024-07-25T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,26.2,33.3,1016.4,19.8,169.0,0.0
2024-07-25T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,32.1,30.3,1011.0,15.4,170.0,1.5
2024-07-25T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,34.0,29.8,1010.2,19.4,175.0,5.6
2024-07-25T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,36.6,26.6,1016.8,17.6,175.0,9.4
2024-07-25T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,36.2,28.8,1005.9,13.1,402.0,5.5
2024-07-25T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.0,36.5,1012.5,17.1,195.0,0.6
2024-07-25T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,29.0,34.7,1020.3,12.9,162.0,0.0
2024-07-26T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,23.7,46.1,1005.6,16.5,182.0,1.1
2024-07-26T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,26.8,41.9,1016.2,9.6,194.0,0.6
2024-07-26T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,30.5,28.9,1021.5,12.7,194.0,0.0
2024-07-26T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,32.4,31.1,1012.7,14.7,156.0,6.6
2024-07-26T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,36.4,31.9,1013.9,7.9,593.0,7.4
2024-07-26T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.0,30.0,1012.7,12.7,538.0,7.2
2024-07-26T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,29.5,37.7,1010.4,19.1,184.0,0.0
2024-07-26T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,26.3,41.2,1016.6,15.8,180.0,0.0
2024-07-27T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,28.1,37.6,1018.1,23.5,486.0,2.4
2024-07-27T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,28.9,38.0,1010.6,15.0,162.0,0.0
2024-07-27T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.1,28.5,1019.3,16.7,163.0,1.2
2024-07-27T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,36.8,27.4,1009.6,20.3,160.0,5.5
2024-07-27T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,38.3,20.9,1011.0,26.9,170.0,5.9
2024-07-27T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,38.6,31.9,1009.4,18.4,163.0,5.3
2024-07-27T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.5,37.0,1009.8,18.6,327.0,0.0
2024-07-27T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.3,37.4,1013.9,16.1,163.0,0.0
2024-07-28T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,29.0,36.2,1013.4,15.4,177.0,2.0
2024-07-28T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,30.3,41.6,1008.2,25.8,643.0,0.1
2024-07-28T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.6,36.0,1009.7,22.3,166.0,0.1
2024-07-28T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,37.5,30.9,1017.1,27.3,177.0,5.8
2024-07-28T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,40.0,32.9,1008.8,19.7,191.0,8.6
2024-07-28T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,37.3,31.0,1010.2,17.5,180.0,6.9
2024-07-28T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.0,35.5,1012.5,22.3,821.0,0.1
2024-07-28T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,30.4,40.0,1015.0,18.5,171.0,0.6
2024-07-29T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,28.1,33.3,1016.0,11.2,177.0,1.2
2024-07-29T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,28.3,34.5,1015.4,11.2,176.0,0.0
2024-07-29T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.0,31.6,1014.2,14.5,175.0,0.0
2024-07-29T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,35.2,26.4,1018.8,17.0,571.0,5.1
2024-07-29T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,36.7,27.7,1009.7,20.9,182.0,8.9
2024-07-29T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,35.5,31.3,1014.0,16.9,167.0,4.9
2024-07-29T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.9,32.5,1008.9,15.8,177.0,0.0
2024-07-29T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,28.6,39.8,1009.5,17.6,169.0,0.0
2024-07-30T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,27.6,39.3,1013.8,23.5,421.0,1.3
2024-07-30T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,26.9,39.3,1014.2,22.7,534.0,0.7
2024-07-30T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.2,33.1,1011.6,10.9,181.0,0.6
2024-07-30T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,34.0,25.9,1016.1,17.2,182.0,7.5
2024-07-30T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,37.6,23.1,1014.0,15.4,640.0,7.5
2024-07-30T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,35.9,32.7,1019.1,7.0,847.0,6.6
2024-07-30T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.1,32.5,1010.3,16.8,198.0,0.0
2024-07-30T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,27.7,36.0,1018.3,19.2,189.0,0.8
2024-07-31T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,25.5,56.4,1012.5,26.1,177.0,0.0
2024-07-31T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,27.3,51.6,1016.7,25.4,411.0,0.0
2024-07-31T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.5,36.5,1013.2,23.6,624.0,2.0
2024-07-31T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.2,35.3,1015.0,19.0,190.0,9.6
2024-07-31T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,35.9,34.5,1015.2,25.7,426.0,8.7
2024-07-31T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,35.4,30.1,1015.7,25.6,196.0,5.6
2024-07-31T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,28.8,45.0,1011.8,21.6,177.0,0.0
2024-07-31T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,26.2,45.6,1007.2,22.4,173.0,0.0
2024-08-01T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,25.9,32.8,1005.6,17.0,166.0,0.0
2024-08-01T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,27.4,39.7,1013.4,18.5,174.0,0.0
2024-08-01T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,29.2,32.4,1012.4,12.0,176.0,1.2
2024-08-01T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.5,22.4,1014.6,19.7,182.0,5.1
2024-08-01T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,36.9,27.5,1008.8,21.3,156.0,7.7
2024-08-01T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.8,19.8,1019.2,14.2,368.0,6.2
2024-08-01T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.5,29.6,1011.5,7.9,154.0,1.0
2024-08-01T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,28.3,28.8,1016.4,19.8,170.0,0.8
2024-08-02T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,28.0,34.4,1011.0,22.3,581.0,0.2
2024-08-02T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,29.2,36.7,1007.1,10.7,370.0,0.0
2024-08-02T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.1,30.6,1007.0,26.5,159.0,1.1
2024-08-02T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,35.3,28.6,1016.0,18.8,608.0,6.0
2024-08-02T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,40.2,28.8,1016.0,17.1,165.0,7.5
2024-08-02T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,37.4,30.9,1015.8,19.9,183.0,5.9
2024-08-02T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.6,32.9,1009.2,20.3,187.0,0.0
2024-08-02T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,28.7,38.8,1007.6,24.9,402.0,1.6
2024-08-03T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,29.3,30.3,1009.4,11.8,199.0,0.2
2024-08-03T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,30.7,26.7,1007.1,17.5,181.0,0.2
2024-08-03T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,35.4,22.4,1019.5,11.0,188.0,0.8
2024-08-03T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,40.2,23.1,1007.3,14.5,192.0,5.2
2024-08-03T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,42.0,22.6,1012.2,9.5,180.0,8.1
2024-08-03T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,37.9,20.8,1012.8,14.2,195.0,6.2
2024-08-03T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,34.5,21.6,1014.6,12.9,911.0,0.0
2024-08-03T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,32.4,27.3,1017.6,13.9,187.0,0.0
2024-08-04T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.0,32.6,1018.7,14.3,820.0,0.4
2024-08-04T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.7,29.5,1010.8,17.7,167.0,0.3
2024-08-04T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,34.7,31.0,1022.0,19.0,617.0,0.0
2024-08-04T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,40.0,21.3,1012.1,16.3,189.0,6.1
2024-08-04T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,40.4,26.8,1015.4,22.4,179.0,8.2
2024-08-04T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,41.1,21.9,1012.3,11.3,427.0,5.4
2024-08-04T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,36.5,30.8,1011.4,17.1,165.0,0.0
2024-08-04T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,33.4,33.2,1018.0,17.2,818.0,0.5
2024-08-05T00:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,24.8,54.9,1007.6,18.5,146.0,0.0
2024-08-05T03:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,25.4,49.6,1011.1,30.0,165.0,0.0
2024-08-05T06:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,26.7,43.8,1010.3,26.0,166.0,0.6
2024-08-05T09:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,31.7,42.3,1008.2,23.5,162.0,5.9
2024-08-05T12:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,32.8,34.3,1013.1,29.9,159.0,7.2
2024-08-05T15:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,32.3,40.2,1013.2,26.5,157.0,5.0
2024-08-05T18:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,29.5,44.4,1016.9,27.7,797.0,0.0
2024-08-05T21:00:00,ESP32-PAN-03,Pantanal,-19.0,-57.65,25.0,48.9,1010.7,21.8,160.0,1.8
